url,food,course,ingredients,instructions,ingredients_clean,ingredients_token
https://panlasangpinoy.com/killer-crispy-sinigang/,Killer Crispy Sinigang,Main Course,"2 lbs. Pork Belly, 44 grams Knorr Sinigang sa Sampaloc mix, 1 tablespoon Knorr Liquid Seasoning, 1 bunch string beans, 1 bunch spinach, 1 eggplant sliced, 10 okras, 3 ounces daikon radish sliced, 3 long green peppers, 1 onion wedged, 2 tomatoes wedged, 3 cloves garlic crushed, 4 cups water, 2 cups cooking oil, Ground black pepper and fish sauce to taste","Heat 3 tablespoons of cooking oil in a cooking pot. Saute garlic, onion, and tomato.
Add the pork belly once the onion softens. Cook until the outside of the pork turns light brown.
Pour the water into the pot. Let it boil. Add Knorr Sinigang sa Sampaloc Recipe mix (save 1 tablespoon for later use). Cover the pot and boil the pork in low heat setting until the pork tenderizes (around 45 minutes).
Remove the pork belly from the cooking pot. Let it cool down. Rub the remaining sinigang mix all over the pork and then add Knorr Liquid Seasoning. Air dry the pork for at least 3 hours (note: it is better to soak it under the sun for best results).
Heat the remaining cooking oil. Deep- fry the pork belly until crispy (note: you can double fry it too).
Boil the soup on more time and then add the remaining vegetables. Cook for 5 minutes.
Season with ground black pepper and fish sauce. Arrange the soup and vegetables in a bowl and then top with crispy pork.
Serve. Share and enjoy!",pork belly knorr sinigang sampaloc knorr string bean spinach eggplant okra daikon radish onion wedge tomato wedge garlic black fish sauce,"['pork', 'belly', 'knorr', 'sinigang', 'sampaloc', 'knorr', 'string', 'bean', 'spinach', 'eggplant', 'okra', 'daikon', 'radish', 'onion', 'wedge', 'tomato', 'wedge', 'garlic', 'black', 'fish', 'sauce']"
https://panlasangpinoy.com/creamy-chicken-pasta-with-bacon/,Creamy Chicken Pasta with Bacon,Main Course,"8 oz. boneless chicken breast, 5 strips bacon, 1 lb. penne pasta, 6 ounces grape tomato halved, 1 cup baby spinach, ½ teaspoon red pepper flakes optional, ½ cup Parmesan cheese, 4 cups water, 2 teaspoons paprika, 1 teaspoon salt, ½ teaspoon ground black pepper, 1 cup Lady’s Choice Mayonnaise, 1 teaspoon white vinegar, ½ cup heavy cream, 1 teaspoon onion powder, ½ teaspoon garlic powder, ½ teaspoon salt, 1 pinch ground black pepper","Combine the chicken rub ingredients in a bowl. Mix well. Rub it all over the chicken breast.
Boil water in a cooking pot and add 1 teaspoon of salt. Put the pasta in. Cook according to package instructions. Drain the water and set the pasta aside.
Cook bacon in a pan until bacon oil is extracted and the bacon becomes crispy. Remove the crispy bacon from the pan. Set aside.
Using the bacon oil, fry the chicken breast for 5 to 8 minutes per side (note: the thicker the breast, the longer the frying time). Remove the chicken and let it cool down. Slice into serving pieces. Set aside.
Combine the pasta dressing ingredients and mix well.
Arrange pasta in a mixing bowl and then toss-in the dressing. Add tomato, spinach, chicken, bacon, red pepper flakes, and Parmesan cheese. Toss until all ingredients are well distributed.
Transfer to a pasta bowl and serve. Share and enjoy!",chicken breast bacon penne pasta grape tomato baby spinach red flake parmesan cheese paprika black lady mayonnaise white vinegar heavy cream onion powder garlic powder black,"['chicken', 'breast', 'bacon', 'penne', 'pasta', 'grape', 'tomato', 'baby', 'spinach', 'red', 'flake', 'parmesan', 'cheese', 'paprika', 'black', 'lady', 'mayonnaise', 'white', 'vinegar', 'heavy', 'cream', 'onion', 'powder', 'garlic', 'powder', 'black']"
https://panlasangpinoy.com/crispy-lechon-belly-with-bacon/,Crispy Lechon Belly with Bacon,Main Course,"4 lbs. pork belly, 2 ½ tablespoons Knorr Liquid Seasoning, 8 strips bacon, 1 bunch spring onions, 3 tablespoons white vinegar, 2 teaspoons salt, 2 teaspoons garlic powder, ½ teaspoon ground black pepper, 1 teaspoon onion powder","Poke the skin of the pork. I use a meat tenderizing tool for this.
Combine all the seasoning ingredients. Mix well. Set aside.
Season the inside part of the pork belly with Knorr Liquid Seasoning. Spread the seasoning mixture by sprinkling over the meat part of the pork. Rub to make sure that it gets distributed evenly.
Arrange the bacon strips over the seasoned side of the belly and top with lemongrass and spring onions. Roll the belly and secure using a kitchen twine.
Brush vinegar all over the skin part of the belly and sprinkle salt.
Arrange in an air fryer or turbo broiler. Cook at 325F for 90 minutes.
Dab the oil from the skin and adjust the temperature of the broiler to 400F. Continue broiling until the skin becomes crispy.
Serve with lechon sauce or spiced vinegar",pork belly knorr bacon spring onion white vinegar garlic powder black onion powder,"['pork', 'belly', 'knorr', 'bacon', 'spring', 'onion', 'white', 'vinegar', 'garlic', 'powder', 'black', 'onion', 'powder']"
https://panlasangpinoy.com/sisig-paella/,Sisig Paella,Main Course,"1 lb. pork belly grilled and diced, 1 Knorr Pork Cube, 1 chorizo de Bilbao diced, 5 quail eggs, 2 cups paella rice, 3 teaspoons Knorr Liquid Seasoning, 3 ½ cups water, ¼ cups green onions chopped, 2 teaspoons smoked paprika, 2 long green pepper sliced, ¼ cup red bell pepper chopped, 1 onion minced, 4 cloves garlic minced, 3 tablespoons cooking oil, 1 lemon wedged, ¾ cup Lady’s Choice Mayonnaise, 2 ½ teaspoons Knorr Liquid Seasoning","Heat oil. Sauté onion and garlic until the onion softens.
Add chorizo, pork belly, and Knorr Pork Cube. Sauté for 1 minute.
Add the paella rice. Cook for 1 minute while stirring.
Pour the water into the pan and add Knorr Liquid Seasoning and bell pepper. Stir. Cover the pot. Continue cooking until the rice is done.
Sprinkle green onions on top. Crack the eggs and top over the rice. Add long green pepper. Cover and cook for 2 minutes.
Combine the dressing ingredients and drizzle over the sisig paella. Serve with lemon wedges.
Share and enjoy!",pork belly grill dice knorr pork chorizo bilbao dice quail egg paella rice knorr onion smoke paprika red bell onion garlic lemon wedge lady mayonnaise knorr,"['pork', 'belly', 'grill', 'dice', 'knorr', 'pork', 'chorizo', 'bilbao', 'dice', 'quail', 'egg', 'paella', 'rice', 'knorr', 'onion', 'smoke', 'paprika', 'red', 'bell', 'onion', 'garlic', 'lemon', 'wedge', 'lady', 'mayonnaise', 'knorr']"
https://panlasangpinoy.com/festive-tuna-carbonara/,Festive Tuna Carbonara,Main Course,"8 ounces tuna canned, 4 strips bacon chopped, 62 grams Knorr cream of mushroom mix, 3 tablespoons butter, 1 red bell pepper sliced into strips, 1 yellow onion minced, 2 cloves garlic minced, 3 tablespoons parsley minced, ¾ cup Parmesan cheese, 2 cups water, 12 ounces fettuccine","Boil water and add some salt. Cook the pasta based on package instructions. Separate the pasta from the pasta water. Set aside.
Heat a pan. Add bacon and cook until crispy. Remove the bacon and set aside. Also remove half of the bacon fat and keep it for later use while leaving the other half on the pan.
Combine butter and bacon fat on the pan. Heat the pan and let the butter melt.
Once the butter and bacon fat mixture get hot enough, sauté onion and garlic until the onion softens.
Add the tuna. Cook for 1 minute.
Combine Knorr cream of mushroom with 1 ½ cup water. Mix well. Pour the mixture into the pot and let it boil.
Add bell pepper, half of the parsley, and half of the Parmesan cheese. Stir.
Add the fettuccine. Arrange until well blended. Note: add pasta water to make the sauce thinner, if needed.
Arrange the tuna carbonara on a pasta bowl and top with crispy bacon, parsley, and Parmesan.
Serve. Share and enjoy!",tuna bacon knorr cream mushroom butter red bell yellow onion garlic parsley parmesan cheese fettuccine,"['tuna', 'bacon', 'knorr', 'cream', 'mushroom', 'butter', 'red', 'bell', 'yellow', 'onion', 'garlic', 'parsley', 'parmesan', 'cheese', 'fettuccine']"
https://panlasangpinoy.com/garlic-pepper-beef/,Garlic Pepper Beef,Main Course,"1 lb. beef sirloin, 5 cloves garlic minced, 1/2 Knorr beef cube, 1 tablespoon butter, 1 cup water, 4 tablespoons canola oil, 2 tablespoons soy sauce, 1 tablespoon oyster sauce, 1/2 teaspoon ground black pepper, 1 teaspoon garlic powder, 1 tablespoon cornstarch","Combine beef sirloin and all the marinade ingredients. Mix well. Let it stay for at least 10 minutes.
Meanwhile, make the toasted garlic by heating oil in a pan. Add the garlic. Cook in a low heat setting until golden brown. Filter the garlic using a kitchen strainer. Set the toasted garlic and garlic oil aside.
Heat the garlic oil on the same pan.
Fry both sides of the marinated beef until it browns. Remove the fried beef from the pan. Set aside.
Combine butter with the remaining oil. Let it melt. Add half of the knorr beef cube.
Add the fried beef back into the pan. Stir fry for 30 seconds.
Pour water. Let boil. Stir and continue cooking until the sauce thickens to your desired consistency.
Sprinkle toasted garlic on top.
Transfer to a serving bowl. Serve with rice. Share and enjoy!",beef sirloin garlic knorr beef butter canola soy sauce oyster sauce black garlic powder cornstarch,"['beef', 'sirloin', 'garlic', 'knorr', 'beef', 'butter', 'canola', 'soy', 'sauce', 'oyster', 'sauce', 'black', 'garlic', 'powder', 'cornstarch']"
https://panlasangpinoy.com/quick-and-easy-pan-fried-pork-chops/,Quick and Easy Pan-Fried Pork Chops,Main Course,"3 pieces pork chops, 3 tablespoons Knorr SavorRich Pork Liquid Seasoning, 1 piece egg, 3/4 cup all-purpose flour, 10 tablespoons Panko bread crumbs, 2 cups cooking oil","Lay the pork chops flat on a large plate. Brush Knorr SavorRich Pork Liquid Seasoning on both sides of each pork chop. Let it stay for at least 15 minutes.
Prepare the basic fried pork chop by heating 4 tablespoons of oil in pan. Once the oil gets hot, pan-fry one piece of marinated pork chop in medium heat for 30 seconds. Adjust the heat to low and continue to fry for 7 to 8 minutes. Turn the pork chop over and so the same step on the opposite side. Remove from the pan. Set aside.
Start to prepare the flour coated fried pork chop by heating the remaining oil in a pan. Beat a piece of egg in a bowl. Dredge one piece of marinated pork chop in all-purpose flour and then dip in beaten egg. Dredge the pork chop back in flour and then fry one side in medium heat for 6 minutes. Flip and continue to fry the other side for the same amount of time. Remove from the pan and place on a plate lined with paper towel. Set aside.
Prepare the breaded pork chop by dredging the remaining pork in flour. Dip in beaten egg and then dredge in Panko bread crumbs. Fry in medium heat for 6 minutes per side. Remove from the pan and place on a plate lined with paper towel.
Arrange all pan-fried pork chops in a large serving plate. Serve! Share and enjoy!",pork knorr pork egg all purpose flour panko bread crumb,"['pork', 'knorr', 'pork', 'egg', 'allpurpose', 'flour', 'panko', 'bread', 'crumb']"
https://panlasangpinoy.com/seafood-boil-recipe/,Seafood Boil,none,"1 lb. mussels cleaned, 2 lbs. crab legs, 4 pieces sweet corn on the cob cut in half, 1 lb. medium shrimp with shell, 7 qt. water, 1 teaspoon ground cloves, 2 tablespoons salt, 2 thumbs ginger crushed, 1 tablespoon garlic minced, 3 oz. crab boil","Pour water on a large stockpot. Bring to a boil.
Add the cloves, salt, pepper, ginger, garlic, and crab boil. Continue to boil for 5 minutes.
Slowly add the potato and corn. Cook for 4 to 5 minutes.
Add the crab and mussels. Boil for 3 minutes.
Put-in the shrimps and cook for 3 to 5 minutes more.
Remove the seafood along with the potatoes and corn from the pot. Let the water drip.
Transfer to a serving tray. Serve with lemon butter sauce.
Share and enjoy!",mussel crab leg corn cob shrimp shell qt thumb ginger garlic crab,"['mussel', 'crab', 'leg', 'corn', 'cob', 'shrimp', 'shell', 'qt', 'thumb', 'ginger', 'garlic', 'crab']"
https://panlasangpinoy.com/easy-seafood-paella/,Easy Seafood Paella,Main Course,"1 lb. shrimp cleaned, 3 ounces squid rings, 1 lb. mussels, 1 Knorr Shrimp cube, 2 cups paella rice, 1 cup green peas, 1 ½ teaspoons saffron, 2 ½ teaspoons smoked paprika, 1 red bell pepper sliced, 1 tomato diced, 1 onion minced, 4 cloves garlic minced, 3 tablespoons olive oil, 3 tablespoons parsley minced, 3 ½ cups water, Salt and ground black pepper to taste","Heat oil. Pan-fry shrimp until both sides turn orange. Also, fry the squid rings separately for around 30 seconds. Separately pan-fry the mussels for 1 minute. Set aside.
Sauté garlic and onion.
Add Knorr Shrimp cube, paprika, and paella rice. Continue sautéing for 1 minute.
Pour-in the water and let it boil. Add tomato, green peas, parsley, and saffron. Season with salt and ground black pepper. Stir. Cover and cook until the rice is done.
Top with red bell pepper and seafood. Cover and continue cooking for 2 minutes.
Serve with lemon wedges. Share and enjoy!",shrimp squid ring mussel knorr shrimp paella rice pea saffron smoke paprika red bell tomato dice onion garlic olive parsley black,"['shrimp', 'squid', 'ring', 'mussel', 'knorr', 'shrimp', 'paella', 'rice', 'pea', 'saffron', 'smoke', 'paprika', 'red', 'bell', 'tomato', 'dice', 'onion', 'garlic', 'olive', 'parsley', 'black']"
https://panlasangpinoy.com/pinoy-chicken-sopas/,Pinoy Chicken Sopas,Soup,"1 lb. rotisserie chicken shredded, 2 Knorr Chicken Cubes, ¾ cup hotdog cubed, 1 cup cabbage sliced, 3 stalks celery diced, 1 carrot minced, 1 cup evaporated milk, 8 ounces elbow macaroni, 1 onion minced, 3 cloves garlic minced, 8 cups water, 3 tablespoons cooking oil, Fish sauce and ground black pepper to taste","Heat cooking oil in a cooking pot. Sauté onion, garlic, and celery for 1 minute.
Add the shredded chicken, hot dogs, and 1 tablespoon of fish sauce. Cook for 1 minute.
Pour the water and let it boil.
Add Knorr chicken cube. Cover the cooking pot. Adjust the heat of your stove to the lowest setting. Cook for 10 minutes.
Add elbow macaroni. Continue cooking for 18 minutes.
Add cabbage and evaporated milk.
Season with ground black pepper and fish sauce if needed.
Serve hot. Share and enjoy!",rotisserie chicken knorr chicken cube hotdog cub cabbage stalk celery diced carrot evaporated milk macaroni onion garlic fish sauce black,"['rotisserie', 'chicken', 'knorr', 'chicken', 'cub', 'hotdog', 'cub', 'cabbage', 'stalk', 'celery', 'dice', 'carrot', 'evaporate', 'milk', 'macaroni', 'onion', 'garlic', 'fish', 'sauce', 'black']"
https://panlasangpinoy.com/kfc-style-popcorn-chicken-with-gravy/,Popcorn Chicken and Gravy KFC Style Secret Recipe,Main Course,"1 lb. boneless chicken breast cubed, 1 cup cooking oil, 1 cup buttermilk, 1 tablespoon Knorr Liquid Seasoning, 1 cup all-purpose flour, 1/4 teaspoon salt, 1/4 teaspoon thyme, 1/4 teaspoon basil, 1/4 teaspoon oregano, 1/2 teaspoon celery salt, 1/2 teaspoon ground black pepper, 1/2 teaspoon dried mustard, 2 teaspoons paprika, 1 teaspoon garlic salt, 1/2 teaspoon ground ginger, 1 1/2 teaspoons white pepper, 1 Knorr Chicken Cube, 1/4 cup all-purpose flour, 1/4 cup butter, 2 cups water, 1/4 teaspoon onion powder, 1/4 teaspoon garlic powder, Salt and ground black pepper to taste","Start making the popcorn chicken by combining buttermilk and Knorr Liquid seasoning in a mixing bowl. Stir until blended. Add the cubed chicken breast. Marinate for at least 1 hour.
Meanwhile, make the gravy by melting the butter in a saucepan. Wait for it to bubble and then gradually add the flour while stirring once the bubbles subside. Continue cooking and stirring until the mixture turns medium brown in color. Gradually add water. Stir until the mixture becomes smooth. Add Knorr Chicken Cube, garlic powder, onion powder, salt, and ground black pepper. Stir and set aside. Cover the pot to keep the gravy warm.
Continue working on the popcorn chicken by combining all the breading ingredients in a bowl. Mix well.
Heat the oil in a small cooking pot.
Dredge the marinated chicken in the breading mixture making sure that it is completely coated. Shake off excess breading.
Deep fry the breaded chicken for 3 to 4 minutes or until it turns golden brown.
Serve with your favorite side dish and gravy. Share and enjoy!",chicken breast cub buttermilk knorr all purpose flour thyme basil oregano celery black mustard paprika garlic ginger white knorr chicken all purpose flour butter onion powder garlic powder black,"['chicken', 'breast', 'cub', 'buttermilk', 'knorr', 'allpurpose', 'flour', 'thyme', 'basil', 'oregano', 'celery', 'black', 'mustard', 'paprika', 'garlic', 'ginger', 'white', 'knorr', 'chicken', 'allpurpose', 'flour', 'butter', 'onion', 'powder', 'garlic', 'powder', 'black']"
